True,True,,,
0.963901,0.984986,0.997162,-1,
0.909735,0.985281,0.994576,-1,
0.693972,0.971982,0.992481,-1,
0.926115,0.953994,0.969138,-1,
0.939432,0.971293,0.983511,-1,
0.944380,0.974832,0.989588,-1,
0.894839,0.963353,0.979876,-1,
0.780964,0.989122,0.995712,-1,
0.951133,0.974314,0.991951,-1,
0.863698,0.983643,0.994360,-1,
0.969532,0.970351,0.994835,-1,
0.869803,0.995840,0.997818,-1,
0.797198,0.982933,0.983814,-1,
0.953120,0.986950,0.997581,-1,
0.876915,0.988865,0.995764,-1,
0.731037,0.933264,0.967795,-1,
0.840277,0.985600,0.993284,-1,
0.913592,0.983189,0.990324,-1,
0.743596,0.984111,0.993896,-1,
0.849837,0.988435,0.997277,-1,
0.875639,0.969490,0.993611,-1,
0.875785,0.976403,0.994736,-1,
0.944101,0.994077,0.997111,-1,
0.964245,0.993058,0.995659,-1,
0.816271,0.912069,0.920194,-1,
0.772285,0.988240,0.991851,-1,
0.847121,0.937713,0.982234,-1,
0.672936,0.971548,0.981857,-1,
0.945157,0.972580,0.993858,-1,
0.952154,0.998122,0.997300,-1,
0.876447,0.985295,0.995751,-1,
0.834561,0.977011,0.978685,-1,
0.954325,0.987989,0.996257,-1,
0.880488,0.985719,0.993692,-1,
0.927429,0.995577,0.996519,-1,
0.886191,0.878726,0.967174,-1,
0.957802,0.991524,0.996271,-1,
0.764580,0.948149,0.962031,-1,
0.859075,0.977416,0.981836,-1,
0.848808,0.992644,0.997578,-1,
0.900885,0.962884,0.961967,-1,
0.759786,0.963639,0.978697,-1,
0.801768,0.965986,0.928955,-1,
0.887596,0.968494,0.994257,-1,
0.924160,0.989321,0.995688,-1,
0.845090,0.985505,0.992643,-1,
0.886228,0.982279,0.994038,-1,
0.968519,0.995680,0.998258,-1,
0.937869,0.989094,0.996711,-1,
0.954277,0.983235,0.996516,-1,
0.907139,0.985531,0.995353,-1,
0.907615,0.988531,0.997140,-1,
0.914984,0.991166,0.996686,-1,
0.934904,0.982282,0.991984,-1,
0.910276,0.970841,0.959726,-1,
0.980655,0.991638,0.997118,-1,
0.635852,0.976910,0.985397,-1,
0.957446,0.992222,0.995761,-1,
0.927622,0.972774,0.991039,-1,
0.847366,0.973343,0.988950,-1,
0.914839,0.980721,0.987238,-1,
0.912209,0.991482,0.996572,-1,
0.707596,0.962290,0.973498,-1,
0.870269,0.987594,0.991903,-1,
0.925962,0.982285,0.993935,-1,
0.971694,0.996311,0.997029,-1,
0.778999,0.988569,0.995804,-1,
0.939563,0.976546,0.990219,-1,
0.965802,0.980918,0.992943,-1,
0.952965,0.981150,0.987920,-1,
0.878553,0.994306,0.996514,-1,
0.914222,0.993684,0.997515,-1,
0.946897,0.952756,0.981879,-1,
0.932563,0.992088,0.995595,-1,
0.820065,0.986322,0.996659,-1,
0.896431,0.939876,0.947230,-1,
0.884380,0.989525,0.996233,-1,
0.900833,0.969140,0.993853,-1,
0.773519,0.909326,0.958020,-1,
0.921423,0.974934,0.987387,-1,
0.920315,0.977002,0.984169,-1,
0.842964,0.979675,0.992227,-1,
0.918056,0.901719,0.914547,-1,
0.847369,0.988686,0.995359,-1,
0.926875,0.989151,0.996667,-1,
0.926501,0.991684,0.997804,-1,
0.736584,0.974004,0.978225,-1,
0.909717,0.985212,0.997428,-1,
0.725942,0.988466,0.992846,-1,
0.777647,0.942273,0.988269,-1,
0.859111,0.978047,0.983907,-1,
0.957381,0.990154,0.996056,-1,
0.817476,0.967816,0.976701,-1,
0.955040,0.972145,0.991361,-1,
0.921760,0.980187,0.992877,-1,
0.926129,0.991479,0.997037,-1,
0.840324,0.987827,0.995820,-1,
0.912649,0.985622,0.986541,-1,
0.859071,0.988716,0.995018,-1,
0.938564,0.956750,0.978630,-1,
0.744192,0.944160,0.965310,-1,
0.936361,0.978084,0.993535,-1,
0.954593,0.984632,0.982450,-1,
0.871464,0.984814,0.997576,-1,
0.956024,0.974237,0.996064,-1,
0.772996,0.941253,0.939390,-1,
0.932305,0.988716,0.997724,-1,
0.890112,0.980318,0.992998,-1,
0.857615,0.948010,0.983709,-1,
0.899518,0.985036,0.997035,-1,
0.914656,0.982460,0.992327,-1,
0.844321,0.931218,0.967910,-1,
0.872844,0.980539,0.991611,-1,
0.972096,0.992953,0.997658,-1,
0.774550,0.979116,0.992374,-1,
0.944135,0.992884,0.998319,-1,
0.975580,0.984359,0.997398,-1,
0.861412,0.917472,0.948543,-1,
0.823213,0.978874,0.995166,-1,
0.824768,0.955665,0.983737,-1,
0.791103,0.987301,0.994270,-1,
0.779684,0.945211,0.975817,-1,
0.673419,0.969982,0.968945,-1,
0.920812,0.987282,0.992467,-1,
0.951009,0.990728,0.998387,-1,
0.887392,0.985652,0.988306,-1,
0.942957,0.994077,0.997113,-1,
0.911273,0.971535,0.991914,-1,
0.927948,0.990470,0.996626,-1,
0.902185,0.978148,0.973057,-1,
0.893952,0.992465,0.996397,-1,
0.945006,0.992662,0.996287,-1,
0.960290,0.995846,0.997721,-1,
0.837452,0.987926,0.995425,-1,
0.883247,0.986827,0.993229,-1,
0.782865,0.938843,0.928896,-1,
0.860695,0.979137,0.995002,-1,
0.858427,0.933951,0.982091,-1,
0.945608,0.990594,0.997996,-1,
0.914098,0.994405,0.996958,-1,
0.867794,0.959185,0.984533,-1,
0.869945,0.963463,0.989972,-1,
0.907018,0.986255,0.992604,-1,
0.835761,0.974331,0.990049,-1,
0.937241,0.994017,0.998495,-1,
0.947710,0.976432,0.969185,-1,
0.932878,0.993131,0.997160,-1,
0.853555,0.971287,0.987020,-1,
0.934973,0.987868,0.995341,-1,
0.959908,0.986059,0.994164,-1,
0.871616,0.985905,0.995105,-1,
0.911181,0.989263,0.996871,-1,
0.849227,0.989613,0.995666,-1,
0.920764,0.985826,0.996973,-1,
0.894224,0.989444,0.997029,-1,
0.936728,0.968080,0.983033,-1,
0.899061,0.977853,0.988789,-1,
0.806217,0.969941,0.990403,-1,
0.914545,0.947234,0.985682,-1,
0.909290,0.997454,0.997385,-1,
0.910586,0.985713,0.995991,-1,
0.975136,0.987465,0.995939,-1,
0.908675,0.975545,0.991705,-1,
0.771995,0.977395,0.991883,-1,
0.966941,0.991090,0.997710,-1,
0.941904,0.988873,0.995019,-1,
0.803560,0.967134,0.989046,-1,
0.749236,0.987878,0.991281,-1,
0.908924,0.977342,0.984329,-1,
0.895703,0.980513,0.996522,-1,
0.895151,0.957317,0.980037,-1,
0.815626,0.977286,0.978450,-1,
0.813585,0.966003,0.963230,-1,
0.928799,0.991677,0.996453,-1,
0.918930,0.972026,0.967166,-1,
0.966511,0.983778,0.994237,-1,
0.937371,0.991661,0.994961,-1,
0.860552,0.933839,0.959913,-1,
0.843364,0.952441,0.975466,-1,
0.882183,0.987919,0.995665,-1,
0.726899,0.978485,0.986517,-1,
0.940143,0.985318,0.996909,-1,
0.957924,0.984082,0.993878,-1,
0.913527,0.980248,0.996259,-1,
0.919015,0.957446,0.996217,-1,
0.908655,0.981597,0.996455,-1,
0.877478,0.992509,0.991832,-1,
0.933400,0.981792,0.993557,-1,
0.751044,0.976382,0.980375,-1,
0.876165,0.916619,0.963713,-1,
0.961716,0.979791,0.995009,-1,
0.907075,0.995141,0.998494,-1,
0.792224,0.970402,0.985382,-1,
0.937148,0.937281,0.959364,-1,
0.793891,0.989132,0.995531,-1,
0.924809,0.974446,0.992540,-1,
0.894897,0.973136,0.996319,-1,
0.922507,0.986537,0.978479,-1,
0.849078,0.980698,0.991255,-1,
0.905165,0.953372,0.975493,-1,
0.912364,0.915415,0.890927,-1,
0.900781,0.964689,0.986100,-1,
0.857337,0.985268,0.996202,-1,
0.845345,0.977155,0.989819,-1,
0.949453,0.991241,0.997957,-1,
0.801426,0.958867,0.926144,-1,
0.774791,0.988548,0.992261,-1,
0.865009,0.965161,0.980195,-1,
0.870026,0.983666,0.995338,-1,
0.967066,0.992071,0.997256,-1,
0.957232,0.988564,0.994649,-1,
0.887266,0.971644,0.990353,-1,
0.879503,0.983276,0.995121,-1,
0.884977,0.995032,0.995614,-1,
0.905131,0.991823,0.996869,-1,
0.909863,0.969354,0.992687,-1,
0.913606,0.990039,0.996939,-1,
0.839064,0.955738,0.979932,-1,
0.911564,0.981069,0.992957,-1,
0.925071,0.979067,0.993110,-1,
0.684145,0.978189,0.993652,-1,
0.728564,0.983659,0.985722,-1,
0.825169,0.967068,0.988052,-1,
0.962564,0.987260,0.995354,-1,
0.870428,0.953923,0.976952,-1,
0.834270,0.978875,0.994784,-1,
0.854421,0.995533,0.996431,-1,
0.867680,0.960856,0.983830,-1,
0.815378,0.826561,0.949501,-1,
0.946362,0.979313,0.995364,-1,
0.896998,0.991733,0.996733,-1,
0.903983,0.985858,0.994758,-1,
0.913345,0.970174,0.992152,-1,
0.763875,0.951191,0.986606,-1,
0.842082,0.966261,0.980092,-1,
0.920511,0.980060,0.992598,-1,
0.916325,0.967259,0.990024,-1,
0.637063,0.925676,0.968946,-1,
0.691194,0.986632,0.994823,-1,
0.919169,0.947192,0.985744,-1,
0.900498,0.956379,0.986283,-1,
0.922325,0.981093,0.995413,-1,
0.878956,0.993917,0.994632,-1,
0.735912,0.931063,0.908971,-1,
0.950378,0.996274,0.996487,-1,
0.932188,0.989637,0.997347,-1,
0.846472,0.985184,0.995213,-1,
0.761180,0.988257,0.996073,-1,
0.929502,0.972499,0.974258,-1,
0.889802,0.945909,0.958021,-1,
0.904357,0.981077,0.994054,-1,
0.903689,0.991896,0.996968,-1,
0.952897,0.989237,0.994133,-1,
0.936927,0.989097,0.997932,-1,
0.925347,0.971206,0.996281,-1,
0.937845,0.990081,0.992870,-1,
0.899738,0.988893,0.998609,-1,
0.949049,0.984392,0.997496,-1,
0.765880,0.962845,0.954408,-1,
0.938640,0.991312,0.996238,-1,
0.922280,0.983283,0.992052,-1,
0.914383,0.971552,0.985753,-1,
0.819449,0.983366,0.993727,-1,
0.914003,0.991793,0.996685,-1,
0.830599,0.918011,0.966950,-1,
0.897488,0.983045,0.997779,-1,
0.904815,0.978921,0.991348,-1,
0.931466,0.994202,0.997716,-1,
0.798058,0.891330,0.953713,-1,
0.909249,0.980778,0.995276,-1,
0.869091,0.979186,0.993769,-1,
0.829112,0.906904,0.926460,-1,
0.832429,0.967847,0.992408,-1,
0.952613,0.987716,0.996531,-1,
0.920783,0.991162,0.997530,-1,
0.904150,0.975409,0.981505,-1,
0.857054,0.975388,0.991527,-1,
0.907936,0.961153,0.986644,-1,
0.903177,0.990850,0.993376,-1,
0.863628,0.973123,0.992026,-1,
0.845819,0.966917,0.991153,-1,
0.866782,0.991915,0.998264,-1,
0.742540,0.989382,0.989760,-1,
0.892314,0.995284,0.996020,-1,
0.867235,0.989836,0.996885,-1,
0.941526,0.985931,0.992745,-1,
0.907155,0.991136,0.998019,-1,
0.965481,0.988344,0.997151,-1,
0.688994,0.883623,0.867781,-1,
0.893955,0.892749,0.962737,-1,
0.877703,0.986188,0.987719,-1,
0.932371,0.971433,0.996400,-1,
0.852113,0.975269,0.993141,-1,
0.875749,0.945393,0.946460,-1,
0.935732,0.986955,0.994556,-1,
0.934807,0.978358,0.995444,-1,
0.893481,0.984697,0.995412,-1,
0.674940,0.981643,0.980284,-1,
0.853463,0.974649,0.985980,-1,
0.915149,0.987781,0.997204,-1,
0.960881,0.958655,0.981717,-1,
0.831280,0.961656,0.984065,-1,
0.926395,0.967948,0.990738,-1,
0.947227,0.975222,0.971843,-1,
0.951946,0.986027,0.992098,-1,
0.915909,0.974124,0.987995,-1,
0.849840,0.931007,0.961323,-1,
0.867007,0.993396,0.996915,-1,
0.925772,0.973949,0.979912,-1,
0.900639,0.991166,0.996052,-1,
0.895732,0.980875,0.995721,-1,
0.850742,0.975195,0.997480,-1,
0.920519,0.995818,0.995279,-1,
0.832840,0.950311,0.992762,-1,
0.942288,0.971531,0.989495,-1,
0.684950,0.974697,0.985213,-1,
0.941095,0.989320,0.994487,-1,
0.909951,0.979080,0.992917,-1,
0.885286,0.939449,0.993783,-1,
0.846769,0.974692,0.993025,-1,
0.841296,0.966589,0.995470,-1,
0.825324,0.983613,0.990869,-1,
0.940030,0.985753,0.993401,-1,
0.911365,0.977133,0.970836,-1,
0.904014,0.978398,0.980905,-1,
0.912984,0.994184,0.996555,-1,
0.949460,0.981103,0.990102,-1,
0.862059,0.989585,0.993699,-1,
0.924944,0.985216,0.994064,-1,
0.872055,0.976853,0.993417,-1,
0.640991,0.801115,0.946272,-1,
0.853399,0.990664,0.996767,-1,
0.891473,0.949815,0.963506,-1,
0.903892,0.952549,0.992975,-1,
0.919531,0.979579,0.989651,-1,
0.821601,0.992324,0.996892,-1,
0.925348,0.991030,0.996322,-1,
0.864766,0.984891,0.995525,-1,
0.942139,0.985644,0.992385,-1,
0.963980,0.981221,0.988884,-1,
0.820897,0.988147,0.994122,-1,
0.885025,0.990012,0.995346,-1,
0.927163,0.993113,0.997767,-1,
0.920039,0.993337,0.998376,-1,
0.949776,0.988283,0.996058,-1,
0.954019,0.987189,0.997617,-1,
0.818824,0.945267,0.980827,-1,
0.942684,0.990097,0.995511,-1,
0.890437,0.979631,0.994638,-1,
0.806800,0.978136,0.982562,-1,
0.917954,0.980990,0.997693,-1,
0.893627,0.965761,0.990137,-1,
0.580487,0.945215,0.944267,-1,
0.876671,0.984086,0.997103,-1,
0.926244,0.980653,0.990159,-1,
0.815897,0.985537,0.992236,-1,
0.838153,0.985855,0.993329,-1,
0.885724,0.910591,0.965137,-1,
0.785108,0.962857,0.984174,-1,
0.925805,0.989455,0.995060,-1,
0.915815,0.990062,0.993960,-1,
0.932802,0.987643,0.996339,-1,
0.955885,0.987574,0.992201,-1,
0.957424,0.992702,0.998363,-1,
0.936148,0.967161,0.991401,-1,
0.938677,0.978986,0.997256,-1,
0.836892,0.979499,0.981231,-1,
0.955594,0.977302,0.995918,-1,
0.893004,0.963465,0.988300,-1,
0.930919,0.972454,0.994251,-1,
0.782767,0.987972,0.993014,-1,
0.918274,0.995967,0.996581,-1,
0.954780,0.978883,0.995186,-1,
0.821622,0.976562,0.975733,-1,
0.935424,0.987458,0.997849,-1,
0.892380,0.982270,0.996993,-1,
0.935364,0.994099,0.995067,-1,
0.836867,0.991456,0.997644,-1,
0.834736,0.981688,0.996382,-1,
0.874553,0.987852,0.996267,-1,
0.920432,0.989452,0.997612,-1,
0.936568,0.972835,0.997704,-1,
0.926758,0.980010,0.986104,-1,
0.855315,0.968500,0.991005,-1,
0.919493,0.989929,0.995371,-1,
0.959777,0.977405,0.986693,-1,
0.867942,0.979183,0.982218,-1,
0.938405,0.975710,0.996189,-1,
0.949594,0.992101,0.994432,-1,
0.737767,0.981972,0.995999,-1,
0.868419,0.968212,0.987582,-1,
0.932125,0.968587,0.991445,-1,
0.916129,0.976053,0.984682,-1,
0.858123,0.979103,0.993433,-1,
0.399743,0.868427,0.873467,-1,
0.975746,0.992683,0.997059,-1,
0.864984,0.991127,0.996849,-1,
0.944356,0.979644,0.995230,-1,
0.941000,0.994392,0.995493,-1,
0.895841,0.980430,0.993570,-1,
0.779406,0.957534,0.992664,-1,
0.862066,0.957999,0.971518,-1,
0.902579,0.980904,0.995880,-1,
0.936313,0.957678,0.972507,-1,
0.843763,0.988841,0.990384,-1,
0.914294,0.992517,0.995653,-1,
0.947284,0.987729,0.995691,-1,
0.875131,0.993922,0.997537,-1,
0.924515,0.976096,0.993928,-1,
0.881849,0.916145,0.967997,-1,
0.870432,0.970493,0.985952,-1,
0.945177,0.985690,0.994561,-1,
0.906066,0.963036,0.977977,-1,
0.842161,0.995410,0.996731,-1,
0.639306,0.914877,0.937456,-1,
0.751989,0.993605,0.995317,-1,
0.862286,0.976042,0.988341,-1,
0.791667,0.987572,0.989464,-1,
0.934177,0.991923,0.996748,-1,
0.934951,0.984100,0.997290,-1,
0.780070,0.962487,0.978469,-1,
0.926294,0.987461,0.987860,-1,
0.910161,0.973385,0.992590,-1,
0.896486,0.976950,0.994163,-1,
0.914942,0.994812,0.998043,-1,
0.973662,0.989565,0.994037,-1,
0.933379,0.966196,0.977667,-1,
0.800500,0.975009,0.983459,-1,
0.896289,0.986218,0.995282,-1,
0.909346,0.984011,0.997540,-1,
0.790935,0.981257,0.988556,-1,
0.905698,0.983700,0.996691,-1,
0.926056,0.990306,0.996427,-1,
0.424899,0.950173,0.938357,-1,
0.911822,0.980354,0.990167,-1,
0.941927,0.976603,0.988208,-1,
0.930215,0.981741,0.996578,-1,
0.885775,0.974365,0.988755,-1,
0.860151,0.979799,0.993675,-1,
0.869089,0.996299,0.995106,-1,
0.852843,0.977077,0.990483,-1,
0.931114,0.977774,0.994235,-1,
0.968860,0.980175,0.992614,-1,
0.853988,0.976015,0.995638,-1,
0.891591,0.961301,0.986632,-1,
0.910143,0.992199,0.996298,-1,
0.798152,0.978910,0.987000,-1,
0.941079,0.984977,0.991984,-1,
0.932142,0.990665,0.997290,-1,
0.918597,0.981805,0.997141,-1,
0.894258,0.979079,0.990470,-1,
0.912824,0.989999,0.993491,-1,
0.939622,0.990714,0.996013,-1,
0.794433,0.982081,0.976958,-1,
0.962275,0.987074,0.994578,-1,
0.892777,0.948222,0.963806,-1,
0.958040,0.993005,0.995380,-1,
0.862422,0.987420,0.989123,-1,
0.727404,0.968304,0.969052,-1,
0.914754,0.969367,0.990638,-1,
0.777819,0.987274,0.987779,-1,
0.882040,0.990627,0.996366,-1,
0.845171,0.988750,0.995132,-1,
0.701708,0.981446,0.975594,-1,
0.901240,0.950964,0.994586,-1,
0.922937,0.974014,0.996770,-1,
0.589370,0.962244,0.991269,-1,
0.896368,0.987520,0.993479,-1,
0.897796,0.983719,0.990350,-1,
0.893416,0.987098,0.993862,-1,
0.877141,0.986091,0.993608,-1,
0.914749,0.954666,0.957639,-1,
0.952656,0.987712,0.997101,-1,
0.833544,0.951228,0.975071,-1,
0.896075,0.989338,0.996343,-1,
0.950429,0.983265,0.996365,-1,
0.946368,0.991303,0.996202,-1,
0.940697,0.983204,0.994438,-1,
0.874942,0.866110,0.903368,-1,
0.877051,0.990392,0.994644,-1,
0.940141,0.982984,0.997300,-1,
0.826104,0.989451,0.996861,-1,
0.818662,0.944265,0.986397,-1,
0.835334,0.975078,0.975517,-1,
0.924451,0.976783,0.986112,-1,
0.819059,0.985586,0.995515,-1,
0.863898,0.982871,0.989075,-1,
0.846543,0.980814,0.987641,-1,
0.895699,0.985296,0.997682,-1,
0.918432,0.953690,0.986647,-1,
0.864467,0.991050,0.994652,-1,
0.918865,0.990490,0.993901,-1,
0.796824,0.948993,0.964976,-1,
0.783446,0.954822,0.987983,-1,
0.911549,0.993178,0.996696,-1,
0.879102,0.982453,0.997234,-1,
0.934809,0.983889,0.993020,-1,
0.750805,0.979092,0.977901,-1,
0.925625,0.987644,0.995194,-1,
0.920862,0.988809,0.996269,-1,
0.957786,0.953148,0.984580,-1,
0.728671,0.989866,0.992745,-1,
0.678991,0.963960,0.959179,-1,
0.884292,0.926815,0.951506,-1,
0.878960,0.948856,0.988559,-1,
0.832431,0.980594,0.992338,-1,
0.929522,0.988833,0.997153,-1,
0.821155,0.978748,0.992215,-1,
0.830559,0.908174,0.950085,-1,
0.958902,0.989733,0.995308,-1,
0.784666,0.944154,0.971546,-1,
0.867793,0.973855,0.976257,-1,
0.946796,0.986478,0.991344,-1,
0.909427,0.971449,0.978020,-1,
0.736651,0.933324,0.894276,-1,
0.946990,0.991142,0.997919,-1,
0.771239,0.972779,0.971714,-1,
0.899615,0.991572,0.996427,-1,
0.897874,0.990868,0.997085,-1,
0.921132,0.986525,0.996739,-1,
0.888777,0.979324,0.987459,-1,
0.934221,0.994342,0.997385,-1,
0.788318,0.918912,0.963265,-1,
0.916646,0.978702,0.991097,-1,
0.907496,0.936448,0.939708,-1,
0.964940,0.988759,0.993242,-1,
0.905439,0.991201,0.996988,-1,
0.927968,0.975259,0.986215,-1,
0.897953,0.951303,0.987699,-1,
0.854890,0.974565,0.970555,-1,
0.857029,0.969482,0.969086,-1,
0.914704,0.976846,0.997236,-1,
0.966299,0.992753,0.994786,-1,
0.816875,0.982542,0.989398,-1,
0.963936,0.992470,0.997106,-1,
0.923720,0.994961,0.995284,-1,
0.778542,0.982811,0.992367,-1,
0.722728,0.981224,0.971321,-1,
0.958514,0.994738,0.995375,-1,
0.815623,0.965213,0.991511,-1,
0.878774,0.965333,0.994127,-1,
0.902035,0.986716,0.995167,-1,
0.833287,0.991520,0.995019,-1,
0.886760,0.967289,0.984155,-1,
0.853437,0.951069,0.991289,-1,
0.940778,0.969011,0.994269,-1,
0.799605,0.847858,0.927578,-1,
0.968537,0.995785,0.993226,-1,
0.869193,0.966910,0.965835,-1,
0.760117,0.984702,0.994820,-1,
0.842988,0.981966,0.992279,-1,
0.904501,0.985332,0.991049,-1,
0.903638,0.949835,0.983200,-1,
0.926877,0.971535,0.987679,-1,
0.910700,0.969527,0.987636,-1,
0.806695,0.980385,0.993071,-1,
0.732417,0.924001,0.945270,-1,
0.948131,0.979835,0.988249,-1,
0.878658,0.989685,0.996014,-1,
0.958927,0.989623,0.993517,-1,
0.839699,0.980611,0.986954,-1,
0.798960,0.980154,0.993887,-1,
0.938964,0.978304,0.984466,-1,
0.944358,0.988700,0.996276,-1,
0.826174,0.948972,0.936683,-1,
0.934989,0.988578,0.997534,-1,
0.791666,0.959802,0.993028,-1,
0.908697,0.982893,0.994064,-1,
0.897945,0.983574,0.992321,-1,
0.880993,0.966246,0.989328,-1,
0.868176,0.982034,0.988185,-1,
0.919231,0.958611,0.986952,-1,
0.928008,0.969915,0.991592,-1,
0.922856,0.968678,0.977455,-1,
0.780676,0.977785,0.990196,-1,
0.871517,0.980700,0.987686,-1,
0.844905,0.961426,0.982959,-1,
0.868057,0.988321,0.994474,-1,
0.927773,0.989771,0.995680,-1,
0.803793,0.908670,0.955666,-1,
0.910177,0.963540,0.990627,-1,
0.951035,0.981512,0.993902,-1,
0.940472,0.986583,0.994680,-1,
0.896802,0.987942,0.992036,-1,
0.968466,0.991038,0.995139,-1,
0.933297,0.968044,0.988482,-1,
0.859988,0.975038,0.995949,-1,
0.920747,0.966959,0.988592,-1,
0.905707,0.931897,0.916900,-1,
0.919905,0.996480,0.996802,-1,
0.874313,0.974416,0.994667,-1,
0.877855,0.996803,0.996418,-1,
0.860424,0.987505,0.996092,-1,
0.847375,0.959265,0.991954,-1,
0.919425,0.993814,0.996965,-1,
0.857974,0.979771,0.993991,-1,
0.968853,0.989488,0.995945,-1,
0.896804,0.982882,0.988452,-1,
0.847615,0.989211,0.995247,-1,
0.841020,0.973502,0.993352,-1,
0.880709,0.951862,0.970355,-1,
0.973440,0.987042,0.996272,-1,
0.975827,0.997000,0.995424,-1,
0.796115,0.975321,0.979834,-1,
0.908888,0.984848,0.996568,-1,
0.893310,0.990282,0.994915,-1,
0.894934,0.932118,0.981519,-1,
0.870831,0.979207,0.997199,-1,
0.838046,0.992140,0.994880,-1,
0.886147,0.949366,0.972534,-1,
0.911378,0.897132,0.968230,-1,
0.913953,0.990935,0.996496,-1,
0.818678,0.979402,0.979419,-1,
0.830947,0.979923,0.987728,-1,
0.844158,0.961887,0.990384,-1,
0.937893,0.986718,0.996410,-1,
0.902384,0.948437,0.966381,-1,
0.929362,0.979474,0.994990,-1,
0.873595,0.915010,0.945907,-1,
0.855538,0.983938,0.988380,-1,
0.956405,0.992681,0.996452,-1,
0.939316,0.983288,0.991177,-1,
0.651095,0.933454,0.906180,-1,
0.804748,0.981647,0.994093,-1,
0.949192,0.990591,0.994518,-1,
0.831499,0.992580,0.997846,-1,
0.908190,0.978777,0.993598,-1,
0.802622,0.979774,0.987755,-1,
0.920749,0.994930,0.995980,-1,
0.844773,0.983992,0.995169,-1,
0.919112,0.976767,0.994714,-1,
0.943773,0.992246,0.997574,-1,
0.930512,0.959113,0.989507,-1,
0.922381,0.984984,0.993956,-1,
0.873840,0.927837,0.984882,-1,
0.847672,0.935115,0.956917,-1,
0.910117,0.989467,0.994922,-1,
0.910413,0.985493,0.993750,-1,
0.864558,0.957905,0.990153,-1,
0.932762,0.979769,0.996511,-1,
0.947427,0.973724,0.989183,-1,
0.937399,0.987472,0.994239,-1,
0.877679,0.983761,0.990781,-1,
0.939718,0.981999,0.987065,-1,
0.877240,0.979491,0.987531,-1,
0.946105,0.977323,0.991484,-1,
0.825797,0.987047,0.994587,-1,
0.754895,0.986876,0.996759,-1,
0.905530,0.978166,0.988061,-1,
0.937404,0.989691,0.994345,-1,
0.726541,0.969282,0.955489,-1,
0.874979,0.974786,0.985356,-1,
0.928377,0.966943,0.980229,-1,
0.949264,0.974262,0.996998,-1,
0.934693,0.989848,0.994254,-1,
0.701184,0.986623,0.986960,-1,
0.937471,0.967279,0.986839,-1,
0.842556,0.969300,0.986119,-1,
0.956611,0.979289,0.985408,-1,
0.940434,0.967681,0.980693,-1,
0.778848,0.990070,0.997678,-1,
0.948189,0.980867,0.991837,-1,
0.938810,0.984237,0.992877,-1,
0.865420,0.984475,0.996361,-1,
0.947452,0.983719,0.992770,-1,
0.881940,0.971450,0.983626,-1,
0.862758,0.951218,0.989484,-1,
0.934955,0.975765,0.996946,-1,
0.820055,0.993672,0.991278,-1,
0.709809,0.989399,0.989901,-1,
0.436238,0.855079,0.872014,-1,
0.919969,0.981951,0.978919,-1,
0.901017,0.992649,0.993493,-1,
0.849143,0.994483,0.996986,-1,
0.829163,0.974957,0.994745,-1,
0.920886,0.993093,0.994882,-1,
0.867222,0.961128,0.953439,-1,
0.896935,0.970231,0.992903,-1,
0.972730,0.983666,0.986124,-1,
0.903360,0.974476,0.993074,-1,
0.829693,0.985562,0.988387,-1,
0.927186,0.979696,0.990237,-1,
0.794379,0.989969,0.993497,-1,
0.885496,0.962056,0.978847,-1,
0.923936,0.978741,0.984014,-1,
0.896196,0.963309,0.988444,-1,
0.927426,0.992385,0.995866,-1,
0.755619,0.991915,0.994099,-1,
0.905981,0.996730,0.997910,-1,
0.932482,0.986278,0.991356,-1,
0.846959,0.992206,0.997009,-1,
0.869599,0.994058,0.995850,-1,
0.887879,0.986952,0.996125,-1,
0.855284,0.975204,0.991984,-1,
0.811263,0.982135,0.990377,-1,
0.754833,0.924934,0.949554,-1,
0.872149,0.988475,0.994160,-1,
0.861332,0.979577,0.987428,-1,
0.932338,0.993010,0.997527,-1,
0.945980,0.990068,0.995659,-1,
0.895031,0.976980,0.986391,-1,
0.932361,0.987187,0.997014,-1,
0.818688,0.960051,0.952106,-1,
0.927045,0.992167,0.995904,-1,
0.978446,0.989506,0.997595,-1,
0.919065,0.994084,0.995604,-1,
0.928590,0.988542,0.994213,-1,
0.870307,0.980110,0.982873,-1,
0.860231,0.974889,0.990077,-1,
0.870127,0.993741,0.994314,-1,
0.805039,0.971492,0.979495,-1,
0.938395,0.981292,0.995648,-1,
0.897264,0.981409,0.992106,-1,
0.940678,0.987596,0.996884,-1,
0.838613,0.985131,0.993494,-1,
0.826738,0.990319,0.995173,-1,
0.843082,0.982214,0.988050,-1,
0.832368,0.985457,0.989230,-1,
0.821714,0.975044,0.993566,-1,
0.927528,0.981757,0.991083,-1,
0.889786,0.978997,0.988345,-1,
0.937021,0.991676,0.995274,-1,
0.878223,0.979123,0.989643,-1,
0.912676,0.968617,0.993184,-1,
0.871808,0.988286,0.994445,-1,
0.925084,0.989622,0.997184,-1,
0.774573,0.942255,0.919177,-1,
0.762008,0.856990,0.966899,-1,
0.888799,0.950779,0.984231,-1,
0.883199,0.976187,0.989343,-1,
0.837262,0.986397,0.994630,-1,
0.734035,0.975510,0.977976,-1,
0.985351,0.976767,0.984371,-1,
0.879955,0.979964,0.990361,-1,
0.920143,0.958811,0.946040,-1,
0.878585,0.982304,0.987506,-1,
