True,True,,,
0.926950,0.955974,0.953422,-1,
0.940268,0.924364,0.919309,-1,
0.966890,0.946197,0.963691,-1,
0.970955,0.991187,0.991811,-1,
0.736748,0.879180,0.954469,-1,
0.896981,0.949686,0.991755,-1,
0.952774,0.981244,0.993350,-1,
0.953716,0.936814,0.981574,-1,
0.907544,0.805019,0.964696,-1,
0.928510,0.870760,0.951325,-1,
0.977724,0.913959,0.930014,-1,
0.933224,0.990779,0.993214,-1,
0.968227,0.992118,0.992647,-1,
0.970186,0.954511,0.993724,-1,
0.966100,0.949510,0.973296,-1,
0.961185,0.928282,0.961828,-1,
0.946901,0.869202,0.948963,-1,
0.980707,0.987156,0.988846,-1,
0.859764,0.920722,0.967937,-1,
0.953356,0.952341,0.985901,-1,
0.959921,0.983392,0.981451,-1,
0.966249,0.975109,0.988634,-1,
0.961076,0.910490,0.962758,-1,
0.970147,0.874397,0.935108,-1,
0.936240,0.941667,0.973176,-1,
0.971236,0.939220,0.983144,-1,
0.923076,0.985851,0.973194,-1,
0.970792,0.783297,0.927978,-1,
0.786810,0.942592,0.933412,-1,
0.957820,0.915210,0.919216,-1,
0.989025,0.951469,0.992673,-1,
0.932842,0.940708,0.980060,-1,
0.820926,0.964187,0.978438,-1,
0.935384,0.988272,0.969616,-1,
0.962931,0.968455,0.984820,-1,
0.955812,0.939455,0.955301,-1,
0.943148,0.974523,0.980493,-1,
0.943625,0.811302,0.765777,-1,
0.949682,0.934368,0.962293,-1,
0.868780,0.970044,0.987234,-1,
0.902807,0.885628,0.960525,-1,
0.967636,0.913603,0.819127,-1,
0.981187,0.811210,0.849886,-1,
0.949383,0.986872,0.991513,-1,
0.888497,0.982185,0.971204,-1,
0.845304,0.600102,0.895487,-1,
0.886052,0.984327,0.950673,-1,
0.895527,0.979841,0.952020,-1,
0.910833,0.937114,0.959373,-1,
0.966852,0.971965,0.960744,-1,
0.969773,0.962443,0.991366,-1,
0.890544,0.633096,0.945849,-1,
0.976690,0.798816,0.899686,-1,
0.977829,0.982528,0.973311,-1,
0.904567,0.944772,0.977690,-1,
0.973888,0.968535,0.992885,-1,
0.970856,0.975277,0.980155,-1,
0.966259,0.987486,0.989225,-1,
0.912005,0.958238,0.977465,-1,
0.976450,0.989254,0.985794,-1,
0.964050,0.780015,0.923371,-1,
0.966400,0.945070,0.995662,-1,
0.919804,0.958119,0.984823,-1,
0.956421,0.912567,0.979540,-1,
0.971191,0.982713,0.961730,-1,
0.946023,0.961035,0.996759,-1,
0.950293,0.914929,0.962777,-1,
0.964938,0.854396,0.967448,-1,
0.962162,0.792816,0.920158,-1,
0.932722,0.896854,0.971265,-1,
0.938246,0.957023,0.988434,-1,
0.982084,0.915863,0.957621,-1,
0.932822,0.985409,0.960413,-1,
0.929656,0.686815,0.942755,-1,
0.946188,0.991241,0.995088,-1,
0.951797,0.929574,0.926118,-1,
0.953138,0.946059,0.916229,-1,
0.963359,0.973022,0.991488,-1,
0.976531,0.973695,0.954221,-1,
0.959266,0.936108,0.881389,-1,
0.970103,0.865770,0.941922,-1,
0.977381,0.917880,0.967336,-1,
0.981241,0.957397,0.958220,-1,
0.976053,0.958230,0.950484,-1,
0.933799,0.907618,0.958577,-1,
0.965856,0.908943,0.992215,-1,
0.973837,0.908221,0.956451,-1,
0.960727,0.953947,0.959625,-1,
0.929137,0.757756,0.779163,-1,
0.959753,0.843423,0.874741,-1,
0.802140,0.994347,0.992402,-1,
0.880485,0.902037,0.969348,-1,
0.904878,0.899355,0.965110,-1,
0.943948,0.899701,0.935415,-1,
0.897555,0.948258,0.955814,-1,
0.938028,0.892304,0.950834,-1,
0.947296,0.975062,0.996726,-1,
0.941885,0.917400,0.973230,-1,
0.940166,0.875381,0.987840,-1,
0.913198,0.726256,0.842240,-1,
0.950863,0.902661,0.925861,-1,
0.900991,0.994426,0.991294,-1,
0.945243,0.926865,0.983351,-1,
0.877928,0.767873,0.802072,-1,
0.951724,0.931381,0.988977,-1,
0.953811,0.946864,0.981973,-1,
0.962401,0.974003,0.993945,-1,
0.955653,0.980202,0.987320,-1,
0.967973,0.968805,0.983513,-1,
0.923930,0.950861,0.897889,-1,
0.914109,0.824604,0.912195,-1,
0.954482,0.945763,0.969796,-1,
0.967609,0.948548,0.991007,-1,
0.968906,0.980907,0.981329,-1,
0.938964,0.962012,0.863873,-1,
0.955699,0.973654,0.975351,-1,
0.953181,0.977071,0.985060,-1,
0.919963,0.949255,0.985299,-1,
0.990331,0.930557,0.937618,-1,
0.892269,0.985721,0.991306,-1,
0.948127,0.960062,0.995154,-1,
0.877784,0.967822,0.991313,-1,
0.968021,0.942044,0.987248,-1,
0.899670,0.852999,0.958379,-1,
0.871540,0.859908,0.924871,-1,
0.911001,0.884626,0.929315,-1,
0.960314,0.986373,0.986998,-1,
0.947705,0.983905,0.977865,-1,
0.882534,0.938956,0.922301,-1,
0.944101,0.985372,0.997511,-1,
0.953415,0.983939,0.985627,-1,
0.983005,0.973704,0.973024,-1,
0.969169,0.974649,0.974313,-1,
0.961421,0.937411,0.964034,-1,
0.941258,0.947556,0.963366,-1,
0.821603,0.875588,0.865973,-1,
0.928118,0.967859,0.965812,-1,
0.858096,0.918120,0.958336,-1,
0.869247,0.949050,0.968643,-1,
0.970478,0.983493,0.988967,-1,
0.970877,0.977446,0.933662,-1,
0.968525,0.967696,0.967106,-1,
0.956107,0.942339,0.989027,-1,
0.939254,0.989836,0.988914,-1,
0.985063,0.928500,0.985687,-1,
0.971854,0.983615,0.977179,-1,
0.970577,0.967349,0.987267,-1,
0.989859,0.876800,0.961675,-1,
0.978205,0.988592,0.990315,-1,
0.932009,0.979284,0.987516,-1,
0.857192,0.879735,0.938916,-1,
0.935465,0.838579,0.971096,-1,
0.938834,0.944111,0.976195,-1,
0.889333,0.894813,0.942163,-1,
0.965418,0.965816,0.979311,-1,
0.931721,0.937490,0.990752,-1,
0.943284,0.746407,0.962440,-1,
0.965532,0.963377,0.968778,-1,
0.939680,0.974906,0.976352,-1,
0.950935,0.969557,0.958097,-1,
0.960787,0.804012,0.925888,-1,
0.955902,0.973736,0.992863,-1,
0.936838,0.972400,0.964941,-1,
0.913856,0.930719,0.972852,-1,
0.876897,0.950184,0.983907,-1,
0.825194,0.941685,0.905539,-1,
0.976591,0.959574,0.933434,-1,
0.962319,0.882332,0.942544,-1,
0.841415,0.914675,0.974042,-1,
0.897658,0.968463,0.986176,-1,
0.956948,0.972746,0.942205,-1,
0.975715,0.931901,0.990049,-1,
0.955514,0.993375,0.989674,-1,
0.945157,0.994972,0.996629,-1,
0.949842,0.991511,0.990320,-1,
0.987682,0.857929,0.957552,-1,
0.943575,0.984584,0.980048,-1,
0.938214,0.976890,0.991408,-1,
0.965970,0.879474,0.976529,-1,
0.979576,0.973655,0.978961,-1,
0.886550,0.771618,0.946162,-1,
0.961034,0.872790,0.918688,-1,
0.973658,0.916505,0.919989,-1,
0.948961,0.911345,0.972268,-1,
0.960759,0.928378,0.936680,-1,
0.975582,0.969363,0.984381,-1,
0.837223,0.903914,0.964013,-1,
0.952218,0.989430,0.987573,-1,
0.977935,0.986522,0.996087,-1,
0.946702,0.966070,0.978748,-1,
0.947556,0.889643,0.961434,-1,
0.955154,0.959652,0.997517,-1,
0.858434,0.960465,0.949749,-1,
0.957278,0.970780,0.990890,-1,
0.962225,0.663401,0.896562,-1,
0.932705,0.901423,0.903421,-1,
0.949839,0.951585,0.975683,-1,
0.944183,0.920479,0.944461,-1,
0.800019,0.948268,0.988419,-1,
0.888326,0.547842,0.771458,-1,
0.951138,0.941315,0.955274,-1,
0.931591,0.908272,0.949543,-1,
0.937200,0.873551,0.939241,-1,
0.956909,0.988697,0.974152,-1,
0.938068,0.971483,0.953351,-1,
0.957098,0.893795,0.913114,-1,
0.925717,0.926861,0.948453,-1,
0.977260,0.933180,0.965551,-1,
0.947154,0.806139,0.912572,-1,
0.968684,0.961674,0.981479,-1,
0.984596,0.938316,0.968555,-1,
0.916641,0.970504,0.984072,-1,
0.983382,0.749970,0.948792,-1,
0.915796,0.867657,0.976564,-1,
0.950129,0.919618,0.967250,-1,
0.944603,0.589166,0.928630,-1,
0.864111,0.829307,0.840224,-1,
0.943807,0.971165,0.970397,-1,
0.944185,0.879585,0.961088,-1,
0.979951,0.988634,0.996397,-1,
0.964199,0.835916,0.953171,-1,
0.969460,0.647065,0.877254,-1,
0.944089,0.964375,0.962120,-1,
0.947784,0.974087,0.986354,-1,
0.927766,0.963325,0.974304,-1,
0.893692,0.826643,0.911757,-1,
0.945369,0.970587,0.958822,-1,
0.971583,0.811815,0.973283,-1,
0.971085,0.945690,0.908247,-1,
0.912948,0.962527,0.989057,-1,
0.968911,0.831417,0.969900,-1,
0.976154,0.886384,0.941827,-1,
0.947320,0.819335,0.938457,-1,
0.950108,0.985419,0.994241,-1,
0.919545,0.984815,0.975643,-1,
0.959074,0.913762,0.982185,-1,
0.959682,0.944369,0.920493,-1,
0.977846,0.987942,0.985461,-1,
0.953980,0.973037,0.985194,-1,
0.952224,0.954507,0.953886,-1,
0.971323,0.934397,0.990735,-1,
0.689401,0.855750,0.967108,-1,
0.950429,0.909845,0.961475,-1,
0.942085,0.920820,0.989938,-1,
0.977324,0.935962,0.977429,-1,
0.974975,0.946142,0.953993,-1,
0.837117,0.951365,0.974029,-1,
0.971441,0.887990,0.934892,-1,
0.965779,0.830384,0.964034,-1,
0.958733,0.948029,0.977260,-1,
0.931299,0.939121,0.984365,-1,
0.958482,0.909168,0.962715,-1,
0.966894,0.969164,0.973773,-1,
0.947415,0.907509,0.941315,-1,
0.930171,0.835696,0.879235,-1,
0.969224,0.914132,0.978634,-1,
0.950378,0.888260,0.972719,-1,
0.966804,0.885459,0.969463,-1,
0.964762,0.996196,0.998137,-1,
0.973302,0.979770,0.972548,-1,
0.872975,0.972362,0.965815,-1,
0.941443,0.856867,0.956947,-1,
0.915054,0.927624,0.982329,-1,
0.960122,0.978938,0.993809,-1,
0.903231,0.925688,0.967181,-1,
0.967327,0.980923,0.992943,-1,
0.917437,0.935422,0.984037,-1,
0.930179,0.976885,0.994028,-1,
0.940772,0.927112,0.975029,-1,
0.944988,0.951776,0.969422,-1,
0.909729,0.960239,0.958561,-1,
0.981439,0.920120,0.957038,-1,
0.966717,0.960810,0.978428,-1,
0.964548,0.925514,0.959239,-1,
0.945675,0.937581,0.979168,-1,
0.946707,0.961044,0.968583,-1,
0.982280,0.988702,0.985171,-1,
0.947196,0.907777,0.954434,-1,
0.962771,0.957947,0.925031,-1,
0.973223,0.983938,0.996618,-1,
0.927383,0.909958,0.913808,-1,
0.975013,0.975964,0.990899,-1,
0.753170,0.946869,0.966703,-1,
0.866649,0.903445,0.929112,-1,
0.967881,0.969184,0.993970,-1,
0.897449,0.936284,0.982079,-1,
0.903087,0.959677,0.990489,-1,
0.966600,0.881807,0.936895,-1,
0.950723,0.946306,0.989447,-1,
0.965474,0.988814,0.993892,-1,
0.949409,0.972748,0.982038,-1,
0.978534,0.965694,0.994911,-1,
0.890265,0.865258,0.826032,-1,
0.942883,0.918574,0.953609,-1,
0.959055,0.945050,0.944980,-1,
0.906015,0.973022,0.924613,-1,
0.996302,0.916496,0.948306,-1,
0.970884,0.936426,0.976867,-1,
0.930852,0.901993,0.964014,-1,
0.951260,0.950014,0.991989,-1,
0.973266,0.983286,0.997738,-1,
0.950469,0.869468,0.974256,-1,
0.964881,0.956311,0.987593,-1,
0.977563,0.869030,0.858447,-1,
0.967271,0.972392,0.969958,-1,
0.969174,0.909575,0.991133,-1,
0.958162,0.841407,0.899491,-1,
0.973527,0.985597,0.971266,-1,
0.938420,0.972113,0.967262,-1,
0.949074,0.863486,0.957779,-1,
0.963569,0.624522,0.935521,-1,
0.981620,0.963655,0.979146,-1,
0.947036,0.668834,0.820631,-1,
0.886632,0.889533,0.967788,-1,
0.922953,0.886423,0.948635,-1,
0.956945,0.971290,0.960594,-1,
0.951820,0.953495,0.987675,-1,
0.947796,0.831812,0.930951,-1,
0.928988,0.933979,0.934133,-1,
0.956162,0.989006,0.989740,-1,
0.954722,0.994433,0.989473,-1,
0.930113,0.895883,0.879600,-1,
0.916346,0.933604,0.973403,-1,
0.867641,0.949186,0.988208,-1,
0.845780,0.869781,0.978911,-1,
0.881731,0.858802,0.958012,-1,
0.970402,0.837191,0.961278,-1,
0.936766,0.742513,0.954632,-1,
0.920899,0.948252,0.923753,-1,
0.918794,0.815791,0.860390,-1,
0.880843,0.875543,0.913891,-1,
0.974288,0.962584,0.982434,-1,
0.935374,0.928627,0.986413,-1,
0.901279,0.715010,0.974852,-1,
0.975330,0.995421,0.987720,-1,
0.977247,0.945327,0.907957,-1,
0.857589,0.863531,0.962551,-1,
0.974952,0.963621,0.985567,-1,
0.940387,0.982798,0.978142,-1,
0.971128,0.895127,0.903492,-1,
0.882883,0.769457,0.892955,-1,
0.978053,0.841807,0.918568,-1,
0.949941,0.944140,0.965403,-1,
0.992154,0.871210,0.922905,-1,
0.874017,0.714515,0.947678,-1,
0.927116,0.823242,0.924708,-1,
0.942770,0.912226,0.994876,-1,
0.896690,0.896748,0.971147,-1,
0.907796,0.768914,0.907615,-1,
0.930457,0.890904,0.942914,-1,
0.967877,0.980369,0.980554,-1,
0.966372,0.993310,0.988651,-1,
0.930129,0.696410,0.908797,-1,
0.951880,0.985903,0.982754,-1,
0.936231,0.867098,0.935891,-1,
0.884423,0.953543,0.983842,-1,
0.972059,0.924772,0.928800,-1,
0.918060,0.922750,0.925148,-1,
0.952398,0.916400,0.986552,-1,
0.940852,0.877463,0.893334,-1,
0.868997,0.904692,0.937757,-1,
0.841684,0.802617,0.869517,-1,
0.963348,0.935421,0.896834,-1,
0.953417,0.862293,0.964523,-1,
0.916344,0.921215,0.914204,-1,
0.961714,0.992148,0.995816,-1,
0.957600,0.980159,0.966165,-1,
0.906109,0.987790,0.985651,-1,
0.940793,0.934909,0.965038,-1,
0.961439,0.974888,0.969378,-1,
0.943512,0.942284,0.968950,-1,
0.948393,0.877449,0.953906,-1,
0.955397,0.971777,0.984451,-1,
0.957455,0.942762,0.952657,-1,
0.946224,0.957399,0.988220,-1,
0.795856,0.866118,0.977811,-1,
0.965957,0.888038,0.955402,-1,
0.927261,0.912273,0.977717,-1,
0.940992,0.933877,0.963009,-1,
0.934943,0.891858,0.990300,-1,
0.823383,0.898802,0.806201,-1,
0.928027,0.864726,0.964586,-1,
0.906459,0.962298,0.981372,-1,
0.822044,0.955447,0.975288,-1,
0.985572,0.932519,0.974174,-1,
0.961821,0.891618,0.956572,-1,
0.960425,0.774862,0.933436,-1,
0.909260,0.992211,0.975531,-1,
0.972917,0.990447,0.995483,-1,
0.817572,0.845862,0.967900,-1,
0.914664,0.968280,0.981743,-1,
0.881325,0.946627,0.943385,-1,
0.967091,0.940624,0.951330,-1,
0.966756,0.967143,0.949133,-1,
0.958828,0.945435,0.996909,-1,
0.895390,0.908901,0.927599,-1,
0.981221,0.943042,0.944939,-1,
0.981658,0.981501,0.990063,-1,
0.943843,0.995454,0.992247,-1,
0.960806,0.986435,0.989762,-1,
0.974315,0.641137,0.939598,-1,
0.938733,0.917025,0.936344,-1,
0.972732,0.984441,0.994998,-1,
0.978581,0.972048,0.989525,-1,
0.951553,0.949655,0.903541,-1,
0.914880,0.929963,0.891385,-1,
0.947720,0.988664,0.992624,-1,
0.969821,0.779980,0.956992,-1,
0.962533,0.929211,0.936698,-1,
0.966886,0.989297,0.996488,-1,
0.940938,0.877876,0.829275,-1,
0.956755,0.917894,0.987619,-1,
0.945585,0.956353,0.994700,-1,
0.964791,0.865504,0.924499,-1,
0.972026,0.888184,0.920171,-1,
0.939992,0.846549,0.942623,-1,
0.930149,0.860887,0.980547,-1,
0.869681,0.956492,0.979148,-1,
0.966925,0.943487,0.975036,-1,
0.913419,0.934600,0.977876,-1,
0.942363,0.952523,0.933249,-1,
0.938746,0.967580,0.985461,-1,
0.964207,0.896048,0.868015,-1,
0.888465,0.558777,0.870770,-1,
0.978043,0.972445,0.990281,-1,
0.965081,0.984019,0.992516,-1,
0.972354,0.967960,0.960712,-1,
0.960642,0.949883,0.950477,-1,
0.938344,0.951127,0.915970,-1,
0.949970,0.776483,0.919328,-1,
0.966600,0.986002,0.971299,-1,
0.936275,0.966145,0.976098,-1,
0.936697,0.975540,0.973700,-1,
0.874925,0.558092,0.849266,-1,
0.797954,0.953678,0.960242,-1,
0.948457,0.970556,0.993182,-1,
0.953955,0.839183,0.941350,-1,
0.931347,0.989117,0.989260,-1,
0.961396,0.950471,0.987895,-1,
0.932556,0.980623,0.979509,-1,
0.901393,0.963233,0.964975,-1,
0.942750,0.943980,0.984153,-1,
0.963021,0.961535,0.927906,-1,
0.948704,0.939008,0.963825,-1,
0.973755,0.919369,0.957109,-1,
0.946658,0.917524,0.966032,-1,
0.945784,0.928813,0.968126,-1,
0.920753,0.969838,0.970169,-1,
0.909343,0.831332,0.927973,-1,
0.986389,0.968820,0.990279,-1,
0.972833,0.985157,0.993679,-1,
0.973258,0.984711,0.987073,-1,
0.952822,0.986571,0.981293,-1,
0.963482,0.980694,0.965256,-1,
0.960456,0.893760,0.992111,-1,
0.966763,0.873417,0.965133,-1,
0.931636,0.785471,0.672188,-1,
0.943884,0.972987,0.985153,-1,
0.866198,0.954938,0.950797,-1,
0.992630,0.697921,0.962077,-1,
0.884132,0.862618,0.938290,-1,
0.972033,0.967542,0.989062,-1,
0.970045,0.968340,0.986345,-1,
0.954707,0.985824,0.985673,-1,
0.984291,0.958785,0.979788,-1,
0.986126,0.901849,0.915962,-1,
0.918277,0.946091,0.980189,-1,
0.921518,0.803259,0.946176,-1,
0.924957,0.940850,0.966432,-1,
0.955236,0.820933,0.916707,-1,
0.970773,0.966656,0.992618,-1,
0.844294,0.803545,0.804301,-1,
0.965578,0.977954,0.983780,-1,
0.931570,0.857219,0.958225,-1,
0.938559,0.889370,0.960389,-1,
0.924089,0.981582,0.993824,-1,
0.967752,0.936153,0.989440,-1,
0.959930,0.951315,0.974048,-1,
0.984947,0.730073,0.934392,-1,
0.946090,0.827561,0.982458,-1,
0.881956,0.923857,0.963749,-1,
0.964702,0.967874,0.982215,-1,
0.926503,0.942986,0.965520,-1,
0.953979,0.967047,0.975696,-1,
0.946245,0.931256,0.968757,-1,
0.969538,0.905750,0.944501,-1,
0.927829,0.950397,0.985399,-1,
0.944657,0.988334,0.986633,-1,
0.892056,0.875508,0.955057,-1,
0.981916,0.990336,0.989910,-1,
0.965038,0.987617,0.977028,-1,
0.947037,0.863659,0.857991,-1,
0.971870,0.924244,0.919205,-1,
0.973087,0.924764,0.902097,-1,
0.958264,0.946735,0.985869,-1,
0.961619,0.946662,0.989679,-1,
0.941167,0.936617,0.952852,-1,
0.955279,0.943777,0.985900,-1,
0.952675,0.905670,0.990095,-1,
0.971628,0.909878,0.978251,-1,
0.962875,0.974932,0.989797,-1,
0.876437,0.914027,0.860100,-1,
0.948653,0.960533,0.986768,-1,
0.968239,0.925336,0.957184,-1,
0.897704,0.809531,0.869979,-1,
0.934443,0.894753,0.934297,-1,
0.878421,0.966425,0.983353,-1,
0.935681,0.961136,0.991230,-1,
0.848766,0.981909,0.990362,-1,
0.932401,0.890984,0.955792,-1,
0.923685,0.996558,0.956547,-1,
0.972863,0.903272,0.991585,-1,
0.965509,0.944539,0.998456,-1,
0.958158,0.980703,0.995250,-1,
0.974681,0.959985,0.991517,-1,
0.943277,0.959346,0.977947,-1,
0.968954,0.910871,0.931924,-1,
0.961565,0.837957,0.905284,-1,
0.943249,0.960331,0.981772,-1,
0.922074,0.929486,0.977551,-1,
0.944816,0.932108,0.984681,-1,
0.868569,0.944887,0.923059,-1,
0.952048,0.733017,0.938438,-1,
0.965782,0.872114,0.959764,-1,
0.957965,0.917016,0.968132,-1,
0.978117,0.891967,0.982441,-1,
0.940477,0.975658,0.975326,-1,
0.956570,0.907998,0.986921,-1,
0.979107,0.936467,0.997511,-1,
0.960049,0.990547,0.994584,-1,
0.963860,0.896703,0.976707,-1,
0.962856,0.972920,0.975334,-1,
0.971703,0.796990,0.960485,-1,
0.950667,0.920084,0.959948,-1,
0.984862,0.793788,0.977508,-1,
0.947433,0.986035,0.951985,-1,
0.904909,0.934271,0.981033,-1,
0.915590,0.865471,0.973027,-1,
0.956790,0.831018,0.940217,-1,
0.951436,0.937892,0.993506,-1,
0.974514,0.921631,0.958460,-1,
0.952599,0.881565,0.963332,-1,
0.971273,0.974264,0.994835,-1,
0.940746,0.827163,0.949684,-1,
0.973943,0.896840,0.948532,-1,
0.963628,0.932710,0.970124,-1,
0.968608,0.858616,0.955359,-1,
0.960974,0.951692,0.987647,-1,
0.965827,0.832696,0.932824,-1,
0.947795,0.945795,0.965385,-1,
0.901602,0.905175,0.938703,-1,
0.926864,0.995070,0.995396,-1,
0.891299,0.601555,0.903443,-1,
0.991645,0.910349,0.954029,-1,
0.936579,0.939676,0.981905,-1,
0.979296,0.918752,0.974724,-1,
0.952015,0.954530,0.986942,-1,
0.943564,0.890787,0.941531,-1,
0.971556,0.962783,0.988114,-1,
0.883478,0.955392,0.966282,-1,
0.941635,0.871351,0.933568,-1,
0.943616,0.870953,0.940250,-1,
0.984829,0.981661,0.990740,-1,
0.956723,0.946393,0.975185,-1,
0.983013,0.854495,0.974876,-1,
0.957251,0.858703,0.983833,-1,
0.954015,0.995836,0.993271,-1,
0.969210,0.975808,0.997077,-1,
0.957729,0.929109,0.954084,-1,
0.899509,0.971268,0.947089,-1,
0.941075,0.983711,0.977969,-1,
0.953676,0.979700,0.977500,-1,
0.968047,0.972802,0.977117,-1,
0.942209,0.985964,0.984457,-1,
0.952176,0.845325,0.993667,-1,
0.967055,0.877497,0.958862,-1,
0.958761,0.913739,0.982960,-1,
0.970430,0.899383,0.958690,-1,
0.963849,0.982598,0.984253,-1,
0.988941,0.886214,0.971979,-1,
0.926175,0.975444,0.980591,-1,
0.954960,0.750910,0.938363,-1,
0.914136,0.931679,0.967385,-1,
0.940231,0.925766,0.936311,-1,
0.966639,0.821202,0.835676,-1,
0.926334,0.939110,0.956243,-1,
0.943968,0.828402,0.957386,-1,
0.967328,0.902121,0.904268,-1,
0.936807,0.874634,0.959597,-1,
0.936016,0.958939,0.989329,-1,
0.969280,0.945475,0.937428,-1,
0.982442,0.837757,0.927100,-1,
0.965481,0.951577,0.982762,-1,
0.932212,0.879570,0.841862,-1,
0.941465,0.967942,0.991320,-1,
0.877312,0.838966,0.919616,-1,
0.929009,0.850551,0.951261,-1,
0.968635,0.825058,0.935256,-1,
0.942520,0.960324,0.960955,-1,
0.957385,0.803915,0.900499,-1,
0.951007,0.910992,0.940621,-1,
0.978731,0.971510,0.972968,-1,
0.963937,0.977848,0.994807,-1,
0.959682,0.958452,0.989820,-1,
0.959976,0.911202,0.894423,-1,
0.893581,0.805129,0.890064,-1,
0.990701,0.795786,0.882497,-1,
0.899851,0.977595,0.996596,-1,
0.914939,0.964047,0.988349,-1,
0.982257,0.932546,0.975408,-1,
0.954399,0.913747,0.982228,-1,
0.910541,0.916700,0.967872,-1,
0.968719,0.982884,0.990777,-1,
0.957407,0.827442,0.968480,-1,
0.950377,0.980540,0.967753,-1,
0.905196,0.957577,0.993220,-1,
0.979371,0.833492,0.912433,-1,
0.946305,0.935000,0.958507,-1,
0.959113,0.850576,0.877296,-1,
0.972884,0.972437,0.983969,-1,
0.913753,0.979271,0.986202,-1,
0.934332,0.796162,0.913306,-1,
0.942801,0.995943,0.959949,-1,
0.976331,0.939608,0.944160,-1,
0.969165,0.988902,0.995210,-1,
0.973301,0.988555,0.991493,-1,
0.966172,0.881663,0.917875,-1,
0.928761,0.938163,0.980410,-1,
0.964663,0.936067,0.969935,-1,
0.904437,0.924020,0.985018,-1,
0.987717,0.957986,0.976859,-1,
0.945098,0.919400,0.979638,-1,
0.895992,0.946002,0.994662,-1,
0.955040,0.988280,0.992503,-1,
0.943790,0.907495,0.974335,-1,
0.979219,0.964446,0.979380,-1,
0.884970,0.897772,0.976097,-1,
0.949462,0.844401,0.943740,-1,
0.941415,0.972778,0.981352,-1,
0.971238,0.984491,0.989071,-1,
0.909807,0.765083,0.936838,-1,
0.920774,0.934010,0.961368,-1,
0.891345,0.868081,0.926199,-1,
0.906149,0.957185,0.887024,-1,
0.944134,0.944026,0.972301,-1,
0.961436,0.904496,0.972834,-1,
0.965439,0.972880,0.966815,-1,
0.956637,0.898602,0.956506,-1,
0.897136,0.869765,0.906250,-1,
0.852812,0.967975,0.981540,-1,
0.873137,0.935385,0.953817,-1,
0.970211,0.987012,0.987808,-1,
0.938856,0.851875,0.921264,-1,
0.881761,0.814038,0.879381,-1,
0.972379,0.982903,0.992480,-1,
0.937611,0.981906,0.988518,-1,
0.940487,0.901562,0.798150,-1,
0.956460,0.930205,0.950061,-1,
0.931279,0.989725,0.986765,-1,
0.983901,0.928552,0.968524,-1,
0.888776,0.896984,0.952593,-1,
0.959357,0.977372,0.970891,-1,
0.957198,0.981635,0.983664,-1,
0.962944,0.937320,0.924051,-1,
0.963010,0.960903,0.987173,-1,
0.953020,0.971919,0.984263,-1,
0.949199,0.883950,0.926687,-1,
0.968510,0.922861,0.913586,-1,
0.931878,0.986962,0.992925,-1,
0.896625,0.738270,0.927015,-1,
0.969561,0.973161,0.979325,-1,
0.935948,0.950336,0.965114,-1,
0.910782,0.953020,0.995053,-1,
0.959830,0.950028,0.972113,-1,
0.920627,0.985837,0.992432,-1,
0.955287,0.983770,0.989243,-1,
0.952109,0.913471,0.949225,-1,
0.878509,0.795142,0.940127,-1,
0.925368,0.911916,0.933025,-1,
0.970698,0.831298,0.964324,-1,
0.896761,0.951750,0.932360,-1,
0.907285,0.918850,0.980465,-1,
0.979196,0.977129,0.972027,-1,
0.959267,0.743508,0.836902,-1,
0.951213,0.967923,0.993869,-1,
0.978825,0.992763,0.989910,-1,
0.920260,0.773656,0.934937,-1,
0.972105,0.972204,0.980342,-1,
0.953083,0.823735,0.977315,-1,
0.969944,0.983844,0.986257,-1,
0.984278,0.973837,0.988608,-1,
0.949804,0.994094,0.937363,-1,
0.910930,0.931964,0.958444,-1,
0.943407,0.962012,0.979307,-1,
0.935126,0.985410,0.984047,-1,
0.921148,0.904872,0.967349,-1,
0.978665,0.923522,0.973930,-1,
0.965896,0.795144,0.907433,-1,
0.901871,0.980065,0.993521,-1,
0.900586,0.983757,0.985971,-1,
0.969096,0.950069,0.975697,-1,
0.963053,0.973537,0.975486,-1,
0.949692,0.903926,0.980444,-1,
0.880908,0.799988,0.885449,-1,
0.952161,0.981436,0.993662,-1,
0.846836,0.705462,0.859493,-1,
0.951617,0.649939,0.819931,-1,
0.934157,0.868397,0.923636,-1,
0.975752,0.954817,0.927910,-1,
0.894299,0.892652,0.953121,-1,
0.974223,0.988771,0.985401,-1,
0.951142,0.973618,0.985999,-1,
0.892707,0.970085,0.980547,-1,
0.944015,0.971602,0.987745,-1,
0.961693,0.914266,0.974721,-1,
0.915047,0.934514,0.973296,-1,
0.925404,0.952232,0.988305,-1,
0.945593,0.963618,0.970259,-1,
0.939502,0.980157,0.986579,-1,
0.938077,0.940524,0.977696,-1,
0.968505,0.897456,0.878164,-1,
0.939007,0.861495,0.949596,-1,
0.903503,0.914112,0.962036,-1,
0.946906,0.784715,0.918257,-1,
0.954640,0.859882,0.946771,-1,
0.972029,0.950827,0.965978,-1,
0.869140,0.996237,0.971787,-1,
0.963800,0.915567,0.984624,-1,
0.959548,0.956734,0.994020,-1,
0.876509,0.948277,0.987418,-1,
0.961864,0.958093,0.958137,-1,
0.907477,0.971582,0.980699,-1,
0.961305,0.899431,0.956664,-1,
0.936767,0.919680,0.934183,-1,
0.934589,0.889594,0.911775,-1,
0.936230,0.736746,0.981325,-1,
