True,True,,,
0.934305,0.985838,0.994554,-1,
0.981475,0.980417,0.996588,-1,
0.933201,0.918553,0.926865,-1,
0.964734,0.989076,0.989835,-1,
0.972666,0.991977,0.996165,-1,
0.964484,0.995238,0.997971,-1,
0.919017,0.986453,0.988641,-1,
0.963939,0.991448,0.996611,-1,
0.934618,0.990328,0.998716,-1,
0.953562,0.984146,0.989697,-1,
0.961447,0.992384,0.998812,-1,
0.918027,0.988140,0.988100,-1,
0.985372,0.985824,0.995230,-1,
0.868637,0.978174,0.996375,-1,
0.986373,0.987363,0.993214,-1,
0.992037,0.997103,0.996290,-1,
0.970636,0.987863,0.996258,-1,
0.916655,0.984433,0.996903,-1,
0.961930,0.982051,0.995103,-1,
0.964952,0.976952,0.990963,-1,
0.971170,0.992347,0.996810,-1,
0.975906,0.989713,0.995283,-1,
0.955580,0.987016,0.996361,-1,
0.967566,0.979766,0.992545,-1,
0.974206,0.991490,0.997568,-1,
0.957222,0.954814,0.978026,-1,
0.968996,0.966799,0.988486,-1,
0.968039,0.963408,0.956767,-1,
0.966982,0.988752,0.991439,-1,
0.958562,0.979850,0.997953,-1,
0.981638,0.984203,0.991489,-1,
0.987646,0.986088,0.994608,-1,
0.970682,0.974912,0.997403,-1,
0.984075,0.990119,0.996050,-1,
0.977711,0.992187,0.996943,-1,
0.978014,0.982698,0.992385,-1,
0.960250,0.981945,0.998223,-1,
0.963267,0.994094,0.997708,-1,
0.981697,0.980630,0.995865,-1,
0.937567,0.972735,0.994107,-1,
0.980100,0.988565,0.995982,-1,
0.956870,0.984456,0.989988,-1,
0.955976,0.985658,0.994812,-1,
0.971708,0.989847,0.998804,-1,
0.964509,0.990262,0.998535,-1,
0.984502,0.988705,0.996151,-1,
0.958703,0.987860,0.995588,-1,
0.955756,0.979074,0.991880,-1,
0.962850,0.990759,0.995381,-1,
0.938181,0.962072,0.986607,-1,
0.985126,0.981464,0.990039,-1,
0.972852,0.979204,0.990035,-1,
0.978211,0.997078,0.997097,-1,
0.988323,0.989164,0.997737,-1,
0.925573,0.880359,0.992730,-1,
0.976078,0.966072,0.982170,-1,
0.985534,0.988489,0.990568,-1,
0.984901,0.979784,0.991362,-1,
0.942272,0.970623,0.994837,-1,
0.956725,0.970610,0.990722,-1,
0.924453,0.985014,0.996706,-1,
0.966947,0.985315,0.994649,-1,
0.980272,0.992248,0.996562,-1,
0.976493,0.990534,0.997505,-1,
0.976864,0.988547,0.993631,-1,
0.850395,0.950131,0.983639,-1,
0.964924,0.973994,0.986969,-1,
0.970037,0.973427,0.981445,-1,
0.964451,0.994038,0.994262,-1,
0.924427,0.989637,0.995241,-1,
0.962548,0.974667,0.974934,-1,
0.940471,0.995111,0.998970,-1,
0.969003,0.993914,0.998979,-1,
0.981285,0.983601,0.996502,-1,
0.927564,0.982153,0.996166,-1,
0.994787,0.979967,0.954972,-1,
0.977936,0.994924,0.998629,-1,
0.983080,0.976726,0.993988,-1,
0.903782,0.939119,0.982887,-1,
0.983390,0.962301,0.977387,-1,
0.964489,0.986847,0.997798,-1,
0.981722,0.991648,0.997420,-1,
0.947720,0.994534,0.998801,-1,
0.970730,0.981691,0.995772,-1,
0.967263,0.978854,0.990968,-1,
0.973722,0.995038,0.998706,-1,
0.963600,0.991193,0.994636,-1,
0.938041,0.975224,0.988825,-1,
0.954493,0.988679,0.993170,-1,
0.951993,0.987529,0.991952,-1,
0.945916,0.993844,0.990268,-1,
0.962031,0.984330,0.989899,-1,
0.931667,0.976345,0.975228,-1,
0.925015,0.987357,0.997529,-1,
0.966702,0.987608,0.996209,-1,
0.991736,0.976426,0.988051,-1,
0.926382,0.985644,0.991628,-1,
0.945001,0.982262,0.986419,-1,
0.984622,0.987579,0.990695,-1,
0.947656,0.976025,0.986721,-1,
0.970058,0.994427,0.996612,-1,
0.971482,0.989084,0.994629,-1,
0.850729,0.973551,0.986614,-1,
0.969506,0.991743,0.998630,-1,
0.926421,0.973178,0.993309,-1,
0.955915,0.980755,0.987798,-1,
0.965684,0.997276,0.991988,-1,
0.960512,0.978765,0.994084,-1,
0.943291,0.984882,0.997998,-1,
0.977992,0.995393,0.995585,-1,
0.978702,0.982877,0.994091,-1,
0.930020,0.977581,0.993390,-1,
0.892057,0.946683,0.985792,-1,
0.959762,0.978716,0.994801,-1,
0.920913,0.974433,0.989450,-1,
0.907816,0.976543,0.974756,-1,
0.972631,0.975643,0.987725,-1,
0.952453,0.992712,0.995056,-1,
0.968304,0.989578,0.997664,-1,
0.951274,0.971693,0.969308,-1,
0.965773,0.993804,0.996540,-1,
0.856529,0.986616,0.981642,-1,
0.974529,0.993491,0.996471,-1,
0.962169,0.993561,0.996990,-1,
0.944278,0.980742,0.986562,-1,
0.967268,0.976614,0.985462,-1,
0.977977,0.979909,0.972678,-1,
0.995635,0.994689,0.996749,-1,
0.954876,0.993771,0.997528,-1,
0.958258,0.975731,0.989397,-1,
0.937074,0.973404,0.995914,-1,
0.965877,0.991235,0.998551,-1,
0.981711,0.990501,0.997536,-1,
0.979393,0.974850,0.985461,-1,
0.944709,0.986125,0.988447,-1,
0.971500,0.989202,0.995855,-1,
0.978391,0.990042,0.995489,-1,
0.924078,0.977651,0.991383,-1,
0.969557,0.989195,0.995187,-1,
0.935718,0.968168,0.979724,-1,
0.927005,0.975178,0.992863,-1,
0.944433,0.979894,0.991369,-1,
0.966096,0.992635,0.998365,-1,
0.948311,0.994525,0.998442,-1,
0.946369,0.980197,0.994165,-1,
0.958142,0.985082,0.996363,-1,
0.967515,0.980604,0.989718,-1,
0.985577,0.975598,0.995272,-1,
0.977930,0.982464,0.986398,-1,
0.963417,0.988020,0.995515,-1,
0.959603,0.973160,0.994444,-1,
0.964840,0.971104,0.996177,-1,
0.962821,0.989712,0.984496,-1,
0.950410,0.988590,0.992725,-1,
0.961359,0.963694,0.989780,-1,
0.973302,0.980581,0.988922,-1,
0.981643,0.986925,0.996350,-1,
0.944052,0.995016,0.996940,-1,
0.964337,0.987756,0.998547,-1,
0.977368,0.985168,0.993948,-1,
0.976146,0.975994,0.979343,-1,
0.945281,0.963136,0.987484,-1,
0.978010,0.984860,0.986485,-1,
0.952228,0.988460,0.998356,-1,
0.962259,0.986361,0.991518,-1,
0.945665,0.988086,0.997312,-1,
0.973219,0.990709,0.997080,-1,
0.982578,0.988641,0.995647,-1,
0.957760,0.971758,0.989809,-1,
0.956777,0.991866,0.995981,-1,
0.990438,0.988907,0.995896,-1,
0.980176,0.975759,0.985752,-1,
0.976039,0.987700,0.998068,-1,
0.936717,0.991800,0.998848,-1,
0.967291,0.987954,0.992836,-1,
0.931633,0.992408,0.993577,-1,
0.913010,0.983153,0.996143,-1,
0.946645,0.988275,0.993886,-1,
0.941080,0.947321,0.974459,-1,
0.961277,0.989906,0.995996,-1,
0.941718,0.984918,0.989359,-1,
0.970223,0.980459,0.983894,-1,
0.961060,0.987065,0.985693,-1,
0.952058,0.994354,0.998575,-1,
0.969972,0.983253,0.995550,-1,
0.956790,0.967235,0.996883,-1,
0.950433,0.989909,0.995150,-1,
0.947687,0.996860,0.995012,-1,
0.944094,0.986866,0.984697,-1,
0.967654,0.988538,0.993430,-1,
0.973892,0.990029,0.995874,-1,
0.937876,0.981531,0.991972,-1,
0.946086,0.948837,0.991395,-1,
0.955501,0.969787,0.988018,-1,
0.909645,0.982072,0.996579,-1,
0.981812,0.994546,0.997613,-1,
0.958349,0.975268,0.997916,-1,
0.948682,0.946091,0.988301,-1,
0.954697,0.991307,0.994346,-1,
0.985754,0.986946,0.997857,-1,
0.981827,0.989825,0.998285,-1,
0.978349,0.984304,0.985417,-1,
0.971703,0.988254,0.998170,-1,
0.951882,0.985881,0.995752,-1,
0.950198,0.977489,0.991538,-1,
0.969890,0.996699,0.998211,-1,
0.946466,0.967795,0.987753,-1,
0.963744,0.990757,0.995435,-1,
0.935368,0.984417,0.995519,-1,
0.985078,0.966941,0.973763,-1,
0.973152,0.991593,0.996828,-1,
0.957076,0.989899,0.989910,-1,
0.965620,0.980868,0.995083,-1,
0.982700,0.983672,0.993581,-1,
0.985810,0.986878,0.998089,-1,
0.961134,0.994724,0.998816,-1,
0.987182,0.996626,0.998557,-1,
0.988396,0.974533,0.988476,-1,
0.975307,0.998236,0.998541,-1,
0.906151,0.917721,0.934602,-1,
0.960023,0.990201,0.994662,-1,
0.975557,0.970490,0.985978,-1,
0.974000,0.990451,0.990873,-1,
0.938506,0.980237,0.977541,-1,
0.956748,0.984545,0.987674,-1,
0.979865,0.962753,0.986006,-1,
0.956791,0.970675,0.971729,-1,
0.953461,0.950113,0.976046,-1,
0.979053,0.996905,0.994456,-1,
0.939309,0.982145,0.989820,-1,
0.981806,0.996585,0.998387,-1,
0.968756,0.984835,0.989583,-1,
0.969702,0.930125,0.950064,-1,
0.973561,0.993734,0.998109,-1,
0.972556,0.989718,0.997030,-1,
0.944943,0.976196,0.988698,-1,
0.974807,0.992088,0.996286,-1,
0.862884,0.977878,0.975376,-1,
0.934462,0.988588,0.993778,-1,
0.960864,0.993696,0.998878,-1,
0.863037,0.982248,0.982559,-1,
0.975266,0.995311,0.998698,-1,
0.977120,0.987221,0.991954,-1,
0.958089,0.986073,0.995264,-1,
0.977187,0.993765,0.994736,-1,
0.973917,0.996918,0.997934,-1,
0.952958,0.993679,0.996297,-1,
0.964682,0.977453,0.971625,-1,
0.923099,0.977514,0.988678,-1,
0.972919,0.973333,0.986393,-1,
0.972824,0.980241,0.991623,-1,
0.969894,0.985949,0.994221,-1,
0.982590,0.995436,0.989301,-1,
0.977470,0.990009,0.998019,-1,
0.948391,0.987562,0.994370,-1,
0.945061,0.981337,0.994950,-1,
0.965637,0.982456,0.994532,-1,
0.970598,0.989920,0.998679,-1,
0.978028,0.979798,0.978539,-1,
0.838367,0.981046,0.974314,-1,
0.975252,0.990629,0.991598,-1,
0.872354,0.950397,0.963735,-1,
0.939113,0.989481,0.994214,-1,
0.974640,0.987619,0.994706,-1,
0.936931,0.981422,0.998467,-1,
0.780443,0.964080,0.982026,-1,
0.963013,0.990579,0.997876,-1,
0.899000,0.989548,0.997609,-1,
0.982913,0.990429,0.995289,-1,
0.955584,0.992469,0.988006,-1,
0.970333,0.985089,0.996176,-1,
0.946237,0.998007,0.999046,-1,
0.972805,0.987103,0.997169,-1,
0.957711,0.991882,0.993006,-1,
0.940929,0.993045,0.995986,-1,
0.978508,0.992452,0.999193,-1,
0.969027,0.990992,0.995644,-1,
0.955222,0.995420,0.997252,-1,
0.954379,0.971551,0.989564,-1,
0.880745,0.960209,0.984472,-1,
0.950383,0.984020,0.997453,-1,
0.993186,0.993559,0.995263,-1,
0.970328,0.997648,0.997185,-1,
0.977990,0.989605,0.993200,-1,
0.971608,0.995038,0.996165,-1,
0.986876,0.989014,0.996344,-1,
0.968014,0.985872,0.998135,-1,
0.969958,0.990060,0.989409,-1,
0.963091,0.983621,0.977167,-1,
0.965158,0.992658,0.998465,-1,
0.979001,0.990298,0.984735,-1,
0.958957,0.994972,0.997004,-1,
0.873302,0.956912,0.979020,-1,
0.960153,0.989362,0.996547,-1,
0.961048,0.960217,0.974535,-1,
0.912928,0.991612,0.998264,-1,
0.931507,0.972152,0.984862,-1,
0.949760,0.986287,0.992469,-1,
0.967629,0.983772,0.981498,-1,
0.968119,0.985486,0.994378,-1,
0.975519,0.987625,0.983379,-1,
0.985774,0.995633,0.994563,-1,
0.986402,0.994958,0.995249,-1,
0.954244,0.991763,0.998033,-1,
0.969595,0.995999,0.992184,-1,
0.978515,0.984402,0.986602,-1,
0.983660,0.996878,0.996830,-1,
0.971519,0.991198,0.994675,-1,
0.974491,0.995888,0.998053,-1,
0.975033,0.982064,0.990503,-1,
0.938592,0.987883,0.997017,-1,
0.955706,0.979231,0.967848,-1,
0.949277,0.993141,0.998091,-1,
0.874741,0.976547,0.980718,-1,
0.967931,0.987931,0.998092,-1,
0.910953,0.973078,0.981375,-1,
0.974267,0.971367,0.978331,-1,
0.978762,0.941680,0.984645,-1,
0.943312,0.928702,0.914414,-1,
0.925479,0.990105,0.989529,-1,
0.975648,0.987716,0.998076,-1,
0.968229,0.980343,0.992656,-1,
0.974192,0.992158,0.991206,-1,
0.965858,0.994170,0.996194,-1,
0.968092,0.975574,0.993436,-1,
0.938452,0.981394,0.994272,-1,
0.969208,0.986589,0.998347,-1,
0.929796,0.974095,0.997089,-1,
0.971480,0.991638,0.998136,-1,
0.961111,0.987342,0.987585,-1,
0.914493,0.973817,0.997104,-1,
0.974294,0.979006,0.990789,-1,
0.961190,0.991991,0.996950,-1,
0.936873,0.974869,0.990343,-1,
0.965940,0.983960,0.997882,-1,
0.964007,0.987758,0.996592,-1,
0.958136,0.969094,0.990104,-1,
0.966564,0.973929,0.985275,-1,
0.934690,0.950252,0.935730,-1,
0.933143,0.982737,0.992630,-1,
0.983365,0.992405,0.996827,-1,
0.919086,0.965205,0.988695,-1,
0.975897,0.994224,0.992725,-1,
0.958700,0.991176,0.993761,-1,
0.980243,0.988322,0.996332,-1,
0.969931,0.993773,0.997800,-1,
0.963188,0.984176,0.997903,-1,
0.987001,0.989993,0.996282,-1,
0.972978,0.975004,0.991616,-1,
0.978539,0.939582,0.993746,-1,
0.928000,0.986523,0.993600,-1,
0.969801,0.989634,0.996865,-1,
0.984203,0.995790,0.997815,-1,
0.883141,0.952764,0.986277,-1,
0.978049,0.993389,0.991883,-1,
0.970861,0.993520,0.996968,-1,
0.955916,0.978547,0.970966,-1,
0.940124,0.954063,0.997383,-1,
0.940668,0.959075,0.988740,-1,
0.930088,0.916640,0.931993,-1,
0.978104,0.993677,0.997886,-1,
0.954386,0.970191,0.984549,-1,
0.984149,0.980512,0.982288,-1,
0.983300,0.986607,0.996364,-1,
0.982256,0.993864,0.993485,-1,
0.972810,0.974265,0.971450,-1,
0.940483,0.977051,0.992148,-1,
0.984360,0.987705,0.992450,-1,
0.986009,0.982199,0.974199,-1,
0.988090,0.985574,0.995068,-1,
0.938929,0.991778,0.997007,-1,
0.939292,0.987133,0.992598,-1,
0.923911,0.988552,0.995848,-1,
0.979771,0.994665,0.998894,-1,
0.948918,0.987869,0.994315,-1,
0.964560,0.991416,0.994248,-1,
0.925553,0.915042,0.988289,-1,
0.966276,0.974264,0.987074,-1,
0.936455,0.950386,0.981714,-1,
0.954400,0.989698,0.998533,-1,
0.985253,0.964753,0.985817,-1,
0.947524,0.982669,0.993027,-1,
0.944180,0.938062,0.954614,-1,
0.951643,0.983421,0.991630,-1,
0.968088,0.978144,0.995204,-1,
0.932194,0.973208,0.991581,-1,
0.941624,0.996160,0.997924,-1,
0.942229,0.983876,0.983999,-1,
0.926493,0.984753,0.998189,-1,
0.988149,0.990912,0.984460,-1,
0.961735,0.975181,0.971379,-1,
0.952637,0.987194,0.990909,-1,
0.964671,0.993492,0.992920,-1,
0.934988,0.990213,0.992558,-1,
0.978587,0.995928,0.992082,-1,
0.958489,0.981417,0.995907,-1,
0.969461,0.977144,0.992921,-1,
0.958306,0.963090,0.979295,-1,
0.931339,0.982848,0.971963,-1,
0.964950,0.986255,0.995206,-1,
0.884412,0.989270,0.998935,-1,
0.988439,0.992057,0.997051,-1,
0.970537,0.993131,0.997264,-1,
0.939215,0.940937,0.974741,-1,
0.946419,0.991168,0.995193,-1,
0.931289,0.945635,0.967535,-1,
0.906364,0.970498,0.976982,-1,
0.922087,0.967269,0.977646,-1,
0.984184,0.993985,0.997225,-1,
0.960122,0.974354,0.977719,-1,
0.950860,0.983495,0.992860,-1,
0.923061,0.987392,0.994437,-1,
0.974265,0.986164,0.995435,-1,
0.982661,0.991999,0.997101,-1,
0.981072,0.987839,0.988567,-1,
0.926154,0.976789,0.990087,-1,
0.985489,0.983219,0.993359,-1,
0.947509,0.948745,0.993162,-1,
0.958415,0.979971,0.998208,-1,
0.951583,0.970472,0.996851,-1,
0.977164,0.975861,0.993638,-1,
0.960218,0.993978,0.996739,-1,
0.949878,0.986098,0.992093,-1,
0.970765,0.970275,0.992817,-1,
0.971168,0.983161,0.998444,-1,
0.989646,0.986638,0.986441,-1,
0.967087,0.977067,0.993263,-1,
0.968123,0.972948,0.984868,-1,
0.968826,0.988722,0.994845,-1,
0.967891,0.984262,0.992876,-1,
0.956671,0.955548,0.994793,-1,
0.961891,0.986564,0.996870,-1,
0.895436,0.955964,0.996929,-1,
0.950669,0.996440,0.998939,-1,
0.966937,0.987241,0.984948,-1,
0.982845,0.982705,0.992666,-1,
0.845396,0.958777,0.961743,-1,
0.940050,0.916460,0.981466,-1,
0.983560,0.977110,0.997219,-1,
0.963290,0.956024,0.993711,-1,
0.969755,0.994346,0.995080,-1,
0.977750,0.985596,0.993434,-1,
0.985993,0.961679,0.988152,-1,
0.918331,0.994686,0.998730,-1,
0.943422,0.969526,0.981927,-1,
0.977471,0.993348,0.989290,-1,
0.958972,0.974340,0.993841,-1,
0.914642,0.982795,0.991553,-1,
0.966405,0.980554,0.991381,-1,
0.980179,0.987667,0.995406,-1,
0.985126,0.983148,0.989381,-1,
0.865901,0.974599,0.988824,-1,
0.967932,0.991083,0.996399,-1,
0.928090,0.996398,0.998225,-1,
0.959054,0.967668,0.976712,-1,
0.969516,0.989922,0.996353,-1,
0.984869,0.982339,0.991749,-1,
0.858763,0.974286,0.982833,-1,
0.982659,0.987871,0.981991,-1,
0.975632,0.966224,0.986909,-1,
0.958300,0.977679,0.996217,-1,
0.945068,0.986061,0.994512,-1,
0.984249,0.980025,0.990810,-1,
0.971045,0.994187,0.996466,-1,
0.925667,0.975125,0.992340,-1,
0.984837,0.986613,0.992477,-1,
0.923774,0.985001,0.995316,-1,
0.971539,0.984237,0.992932,-1,
0.972651,0.984906,0.982087,-1,
0.973777,0.976370,0.985939,-1,
0.955364,0.980788,0.989344,-1,
0.968236,0.983468,0.983355,-1,
0.959458,0.986717,0.990146,-1,
0.984273,0.976574,0.981841,-1,
0.954681,0.989436,0.995916,-1,
0.945362,0.986393,0.993958,-1,
0.978415,0.975878,0.988878,-1,
0.944245,0.898321,0.954999,-1,
0.987818,0.979248,0.981037,-1,
0.967048,0.984774,0.994195,-1,
0.967923,0.947801,0.992274,-1,
0.975644,0.986854,0.983710,-1,
0.971569,0.992355,0.990507,-1,
0.931560,0.967155,0.991014,-1,
0.977014,0.997482,0.996702,-1,
0.948274,0.976335,0.996093,-1,
0.965834,0.991887,0.997338,-1,
0.985203,0.983280,0.983347,-1,
0.973658,0.984066,0.990745,-1,
0.922877,0.993095,0.998237,-1,
0.971054,0.981902,0.983822,-1,
0.954018,0.972935,0.967638,-1,
0.933874,0.976089,0.998253,-1,
0.965774,0.979717,0.994711,-1,
0.921260,0.974241,0.994229,-1,
0.947844,0.987459,0.997651,-1,
0.726944,0.952554,0.990094,-1,
0.955459,0.965504,0.968837,-1,
0.969049,0.997356,0.999266,-1,
0.967413,0.991053,0.996974,-1,
0.970231,0.988646,0.994100,-1,
0.950294,0.977804,0.993588,-1,
0.961980,0.984286,0.989380,-1,
0.964963,0.984257,0.991499,-1,
0.962975,0.993019,0.997943,-1,
0.942189,0.989939,0.993465,-1,
0.966084,0.971447,0.989698,-1,
0.981625,0.993141,0.998028,-1,
0.965545,0.920167,0.981499,-1,
0.960408,0.978869,0.996466,-1,
0.988903,0.989082,0.995179,-1,
0.923750,0.986870,0.993429,-1,
0.964039,0.991418,0.996212,-1,
0.983283,0.987040,0.995874,-1,
0.967490,0.983076,0.986699,-1,
0.966359,0.989362,0.984498,-1,
0.972717,0.986621,0.989042,-1,
0.941477,0.980811,0.994431,-1,
0.970586,0.962627,0.994875,-1,
0.975083,0.983680,0.991567,-1,
0.956718,0.986122,0.989756,-1,
0.953995,0.967220,0.989359,-1,
0.847355,0.973800,0.994227,-1,
0.977357,0.990212,0.995050,-1,
0.941166,0.985213,0.994641,-1,
0.968471,0.976531,0.995081,-1,
0.969405,0.983894,0.990521,-1,
0.948652,0.956614,0.994828,-1,
0.965759,0.972447,0.986053,-1,
0.967523,0.989364,0.988737,-1,
0.874761,0.940438,0.984663,-1,
0.926880,0.893118,0.967668,-1,
0.853991,0.987072,0.992872,-1,
0.963813,0.982478,0.969805,-1,
0.872169,0.868506,0.870760,-1,
0.963018,0.994110,0.990911,-1,
0.976587,0.993329,0.997000,-1,
0.951308,0.992213,0.997005,-1,
0.936057,0.994354,0.998104,-1,
0.987574,0.997125,0.996879,-1,
0.975999,0.989040,0.998346,-1,
0.938420,0.970865,0.954788,-1,
0.976300,0.979844,0.990885,-1,
0.978783,0.984038,0.994027,-1,
0.895865,0.989227,0.987556,-1,
0.975781,0.993206,0.998533,-1,
0.976796,0.974123,0.975501,-1,
0.957303,0.980796,0.993965,-1,
0.872916,0.966524,0.990182,-1,
0.983528,0.997361,0.998731,-1,
0.946256,0.976329,0.985340,-1,
0.953880,0.994537,0.997077,-1,
0.946490,0.970394,0.983618,-1,
0.991078,0.992726,0.991582,-1,
0.977578,0.978539,0.990096,-1,
0.931948,0.987056,0.991457,-1,
0.964091,0.969060,0.990313,-1,
0.960917,0.986517,0.997699,-1,
0.923776,0.960240,0.992017,-1,
0.847817,0.911687,0.978038,-1,
0.935258,0.986959,0.990247,-1,
0.969494,0.982590,0.993542,-1,
0.953925,0.991140,0.996189,-1,
0.986580,0.991398,0.997688,-1,
0.985450,0.975013,0.992471,-1,
0.962553,0.980780,0.994431,-1,
0.954165,0.968862,0.985513,-1,
0.958018,0.974048,0.991678,-1,
0.927824,0.967945,0.994455,-1,
0.972403,0.951931,0.976717,-1,
0.963650,0.980191,0.993068,-1,
0.967051,0.976517,0.977483,-1,
0.955284,0.988445,0.996704,-1,
0.958788,0.995305,0.991655,-1,
0.967754,0.982991,0.992666,-1,
0.939674,0.967022,0.986155,-1,
0.972782,0.981241,0.993155,-1,
0.947654,0.934369,0.974351,-1,
0.916400,0.971246,0.989701,-1,
0.972562,0.975252,0.995066,-1,
0.974736,0.988366,0.998128,-1,
0.980532,0.991413,0.994662,-1,
0.954700,0.950383,0.990437,-1,
0.925542,0.976437,0.995566,-1,
0.948867,0.965040,0.991694,-1,
0.950171,0.967832,0.958099,-1,
0.885128,0.988992,0.997067,-1,
0.984605,0.992140,0.994815,-1,
0.949998,0.984810,0.984966,-1,
0.965259,0.983621,0.995243,-1,
0.976193,0.964990,0.991754,-1,
0.988555,0.990165,0.996199,-1,
0.988127,0.988762,0.981519,-1,
0.969533,0.933691,0.967250,-1,
0.966879,0.972542,0.996690,-1,
0.960437,0.988705,0.995559,-1,
0.951311,0.961061,0.993598,-1,
0.960559,0.988026,0.994901,-1,
0.960645,0.975004,0.992339,-1,
0.962147,0.986542,0.997405,-1,
0.966320,0.985610,0.991565,-1,
0.973885,0.988146,0.998177,-1,
0.973368,0.985789,0.993345,-1,
0.908861,0.968736,0.985804,-1,
0.922688,0.986180,0.995093,-1,
0.942261,0.978125,0.980809,-1,
0.920958,0.976744,0.995246,-1,
0.832411,0.930175,0.918608,-1,
0.954265,0.958681,0.993918,-1,
0.937297,0.992562,0.995448,-1,
0.950685,0.973660,0.990022,-1,
0.965350,0.973204,0.995366,-1,
0.950560,0.992033,0.993848,-1,
0.948933,0.993324,0.998665,-1,
0.980631,0.975355,0.988306,-1,
0.963904,0.973757,0.978355,-1,
0.983887,0.975653,0.988181,-1,
0.937882,0.928973,0.971621,-1,
0.961955,0.983575,0.982650,-1,
0.980056,0.991210,0.990274,-1,
0.924577,0.977132,0.988474,-1,
0.713284,0.715126,0.860580,-1,
0.944924,0.969754,0.977853,-1,
0.940487,0.961422,0.982853,-1,
0.977459,0.988844,0.997064,-1,
0.956026,0.963029,0.971256,-1,
0.982960,0.989261,0.996750,-1,
0.928186,0.987358,0.996009,-1,
0.982048,0.993012,0.997248,-1,
0.963937,0.988779,0.997456,-1,
0.954611,0.988579,0.996169,-1,
0.956942,0.986906,0.996640,-1,
0.920443,0.977595,0.995636,-1,
0.984679,0.986220,0.989115,-1,
0.939007,0.993032,0.995668,-1,
0.945544,0.988984,0.992083,-1,
0.983133,0.992858,0.995785,-1,
0.924232,0.973691,0.969061,-1,
0.968936,0.990178,0.995503,-1,
0.981626,0.973334,0.988895,-1,
0.978514,0.995528,0.993831,-1,
0.942876,0.990193,0.992350,-1,
0.970309,0.988658,0.997167,-1,
0.944770,0.991315,0.997334,-1,
0.985358,0.990228,0.992398,-1,
0.983598,0.995900,0.996262,-1,
0.984899,0.992663,0.989085,-1,
0.987736,0.982501,0.972051,-1,
0.890828,0.935127,0.955784,-1,
0.977375,0.993150,0.995921,-1,
0.923902,0.970646,0.970048,-1,
0.975001,0.994154,0.993452,-1,
0.974653,0.993347,0.994537,-1,
0.970297,0.993443,0.995645,-1,
0.961063,0.993832,0.994457,-1,
0.952755,0.972708,0.981829,-1,
0.966197,0.972802,0.982121,-1,
0.785539,0.952992,0.975587,-1,
0.971611,0.992928,0.993082,-1,
0.953304,0.992540,0.994682,-1,
0.970868,0.982134,0.996358,-1,
0.938934,0.979275,0.994722,-1,
0.901111,0.987257,0.995094,-1,
0.970924,0.982995,0.994536,-1,
0.965957,0.981236,0.985168,-1,
0.936644,0.914245,0.989910,-1,
0.915273,0.983273,0.990933,-1,
0.967567,0.973807,0.984597,-1,
0.972234,0.979798,0.983430,-1,
0.963948,0.973503,0.979284,-1,
0.910493,0.994789,0.994844,-1,
0.836384,0.968475,0.990047,-1,
0.952878,0.966964,0.983223,-1,
0.970167,0.991862,0.996864,-1,
0.960187,0.985334,0.993689,-1,
0.969254,0.984427,0.989920,-1,
0.958453,0.985945,0.989372,-1,
0.992048,0.990200,0.994550,-1,
0.972783,0.994737,0.994108,-1,
0.955102,0.956172,0.949489,-1,
0.976647,0.988379,0.996208,-1,
0.957642,0.987255,0.993381,-1,
0.972452,0.982915,0.987419,-1,
0.962914,0.991162,0.999144,-1,
0.975136,0.992352,0.993074,-1,
0.962938,0.990403,0.993605,-1,
0.898440,0.974720,0.993948,-1,
0.984743,0.987132,0.994474,-1,
0.974561,0.982676,0.996308,-1,
0.944500,0.969916,0.988386,-1,
0.947740,0.972665,0.979141,-1,
0.974107,0.985607,0.989590,-1,
0.949851,0.964537,0.959625,-1,
0.975063,0.985917,0.996188,-1,
0.966999,0.986468,0.998219,-1,
0.958858,0.994911,0.995241,-1,
0.979705,0.966463,0.939075,-1,
0.985617,0.980899,0.991608,-1,
0.981454,0.992628,0.997155,-1,
0.929253,0.984137,0.994036,-1,
0.958277,0.984175,0.986029,-1,
0.949718,0.986389,0.996880,-1,
0.969048,0.975771,0.992816,-1,
0.949881,0.987755,0.995715,-1,
0.971104,0.993093,0.994256,-1,
0.949189,0.933441,0.990890,-1,
0.932279,0.977598,0.988251,-1,
0.817992,0.712694,0.909700,-1,
0.976883,0.987632,0.992537,-1,
0.976206,0.958623,0.982457,-1,
0.979622,0.991712,0.991356,-1,
0.956273,0.988433,0.997765,-1,
0.958040,0.993759,0.985937,-1,
0.977760,0.986707,0.996287,-1,
0.972304,0.991278,0.996559,-1,
0.962614,0.966944,0.977998,-1,
0.909697,0.938322,0.962621,-1,
0.936309,0.981029,0.989727,-1,
0.985795,0.984242,0.991322,-1,
0.963432,0.985749,0.991265,-1,
0.919827,0.989239,0.994329,-1,
0.965133,0.974202,0.988827,-1,
0.933558,0.993053,0.998875,-1,
0.965462,0.983940,0.990584,-1,
0.868128,0.950264,0.917701,-1,
0.967763,0.994030,0.991585,-1,
0.955506,0.995387,0.997054,-1,
0.981683,0.966836,0.987795,-1,
0.972798,0.984188,0.993484,-1,
0.979188,0.988312,0.995799,-1,
0.970354,0.998097,0.997483,-1,
0.948795,0.976797,0.993690,-1,
0.958874,0.985839,0.990400,-1,
0.928928,0.982755,0.991620,-1,
0.945588,0.919648,0.876377,-1,
0.963474,0.991378,0.987895,-1,
